CustomerID,Recency,Frequency,Monetary,Cluster
16633,16,152,2883.1,3
16634,222,9,217.9,1
16637,31,69,1154.47,3
16638,22,94,1680.72,3
16639,30,50,1257.51,3
16641,105,12,231.1,3
16642,4,34,688.33,3
16643,245,27,487.51,1
16644,177,62,833.78,1
16647,169,14,214.06,1
16648,42,19,290.66,3
16650,71,24,518.42,3
16652,58,118,6773.97,3
16653,15,69,1212.66,3
16654,140,29,601.27,1
16655,17,261,3794.52,3
16656,21,73,8625.8,3
16657,9,208,933.62,3
16658,367,8,123.24,1
16659,188,2,39.12,1
16660,15,16,1267.65,3
16665,361,9,135.4,1
16666,18,32,118.98,3
16667,67,53,570.13,3
16668,14,20,306.72,3
16669,23,160,1374.87,3
16670,16,252,4095.9,3
16671,27,6,1692.27,3
16672,1,114,8134.94,3
16674,54,98,319.61,3
16676,33,89,1592.12,3
16678,2,163,3109.99,3
16679,365,3,129.75,1
16680,42,10,183.7,3
16681,72,44,1770.34,3
16682,4,30,1028,3
16684,3,277,66653.56,3
16685,60,62,324.24,3
16686,46,585,3062.83,3
16688,0,62,1260.86,3
16689,75,13,422.6,3
16690,71,12,225.58,3
16692,255,3,1276,1
16693,68,60,482.01,3
16696,134,10,657.9,3
16697,240,21,112.75,1
16698,226,5,1998,1
16700,8,308,5076.55,3
16701,8,144,5398.3,3
16705,0,270,14034.99,3
16706,36,123,531.35,3
16708,45,27,656.63,3
16709,84,79,3029.87,3
16710,18,402,2483.04,3
16711,2,22,1651.03,3
16712,8,447,3645.43,3
16713,18,624,6923.13,3
16714,218,93,1161.53,1
16715,77,19,301.72,3
16716,266,2,901.2,1
16717,23,199,3858.38,3
16718,368,45,623.75,1
16719,14,201,1790.42,3
16720,25,27,155.24,3
16721,261,37,292.47,1
16722,16,225,4730.81,3
16723,90,43,589.15,3
16725,301,151,781.02,1
16726,25,185,1382.02,3
16727,363,46,272.82,1
16728,45,269,1054.67,3
16729,37,660,7239.92,3
16730,51,82,743.11,3
16732,31,28,603.75,3
16734,51,53,650.51,3
16735,78,125,2300.56,3
16737,52,1,417.6,3
16738,297,1,3.75,1
16739,176,13,323,1
16742,46,1,464.9,3
16743,28,191,2238.09,3
16744,10,242,1304.76,3
16745,86,357,7194.3,3
16746,4,449,6697.66,3
16747,37,42,836.06,3
16748,17,69,1515.9,3
16750,44,95,623.93,3
16751,30,25,1764.72,3
16752,372,9,207.5,1
16753,57,34,223.92,3
16754,371,2,2002.4,1
16755,113,170,1496.83,3
16756,214,13,239.4,1
16757,318,7,106.83,1
16758,64,22,369.34,3
16759,7,42,789.79,3
16761,96,13,316.62,3
16762,19,89,1501.38,3
16763,198,23,611.85,1
16764,3,706,2799.25,3
16765,293,1,34,1
16766,272,34,1145.6,1
16767,30,222,5580.6,3
16768,47,54,478.09,3
16769,259,40,380.39,1
16770,57,145,770.1,3
16771,32,255,2246.81,3
16773,56,26,171.59,3
16774,67,48,661.52,3
16775,9,158,1695.66,3
16776,59,76,388.28,3
16777,79,50,226.35,3
16778,73,16,245.94,3
16779,1,333,10629.72,3
16780,99,60,425.19,3
16781,371,17,311.25,1
16782,9,190,2279.9,3
16784,19,3,107.6,3
16788,122,155,597.48,3
16789,7,5,80.8,3
16790,3,93,1545.62,3
16791,28,320,1721.78,3
16792,281,12,110.38,1
16793,56,16,243.84,3
16794,0,285,1222.71,3
16795,364,66,414.88,1
16796,88,18,305.62,3
16800,10,164,1201.49,3
16801,162,76,1619.73,1
16803,64,24,332.3,3
16804,22,60,536.99,3
16805,173,98,460.59,1
16806,102,103,801.49,3
16807,142,67,1121.59,1
16808,98,23,288.42,3
16809,22,149,914.69,3
16810,191,15,309.54,1
16811,4,28,547.07,3
16812,360,15,479.35,1
16813,7,449,1692.98,3
16814,13,324,6509.1,3
16816,102,28,417.06,3
16817,2,86,1604.75,3
16818,10,188,3349.57,3
16820,95,26,497.61,3
16823,226,38,358.38,1
16824,15,26,460.64,3
16825,38,28,775.18,3
16826,50,22,341.7,3
16828,92,8,128.5,3
16829,156,11,197.22,1
16830,38,23,325.91,3
16832,183,12,199.15,1
16833,0,47,1106.53,3
16834,227,24,413.46,1
16835,127,10,180.85,3
16836,39,11,251.87,3
16837,30,165,3170.98,3
16838,196,25,588.85,1
16839,8,266,16594.35,3
16841,36,116,1869.82,3
16842,100,63,1264.19,3
16843,42,378,10196.57,3
16846,49,11,214.32,3
16847,42,12,193.44,3
16848,52,14,281.42,3
16849,186,8,124.57,1
16850,333,19,332.41,1
16851,3,20,342.45,3
16852,9,9,144.91,3
16855,23,19,328.4,3
16856,14,2,35.4,3
16858,368,10,375.69,1
16859,144,52,747.81,1
16861,59,6,173.76,3
16863,30,26,502.8,3
16866,140,11,207.74,1
16869,22,128,825.42,3
16871,21,137,2812.34,3
16872,76,7,680.02,3
16873,4,279,7123.62,3
16875,66,112,2095.53,3
16877,11,159,853.72,3
16878,83,3,13.3,3
16880,30,178,1519.08,3
16881,66,1,432,3
16882,66,39,705.12,3
16883,186,38,276.73,1
16884,37,26,429.84,3
16885,14,101,471.51,3
16887,34,37,194.88,3
16889,194,135,1578.67,1
16891,1,203,809.7,3
16892,0,99,525.54,3
16893,366,45,145.93,1
16895,64,69,219.14,3
16897,298,37,289.78,1
16898,25,162,508.81,3
16899,7,125,1281.56,3
16900,16,79,887.11,3
16902,115,44,1706.88,3
16903,28,60,373.24,3
16904,3,710,3754.27,3
16905,4,208,3102.43,3
16906,81,93,579.77,3
16907,28,151,981.65,3
16909,71,18,379.14,3
16910,3,547,1510.06,3
16912,28,101,2575.38,3
16913,289,8,113.44,1
16914,35,38,208.46,3
16915,8,57,621.68,3
16916,23,143,576.26,3
16917,276,9,391.52,1
16918,49,128,1068.82,3
16919,155,327,2596.45,3
16921,60,60,169.79,3
16923,11,672,7247.61,3
16924,20,83,846.75,3
16926,370,14,230.25,1
16927,115,6,543.05,3
16928,79,209,2847.6,3
16929,3,77,1295.39,3
16930,25,54,380.55,3
16931,4,898,4604.22,3
16932,52,53,161.94,3
16933,0,44,563.23,3
16934,54,62,950.93,3
16936,25,57,262.68,3
16938,8,241,2736.38,3
16940,51,305,3049.88,3
16942,12,281,1920.59,3
16943,211,33,816.73,1
16945,21,249,4345.5,3
16947,235,21,406.48,1
16948,138,19,435.02,1
16949,3,60,1286.27,3
16950,56,42,1178.56,3
16951,134,86,1277.75,3
16952,108,16,167.61,3
16953,29,1,20.8,3
16954,0,54,2085.08,3
16955,184,25,518.67,1
16956,17,16,308.74,3
16957,238,16,416.64,1
16959,86,7,117.35,3
16960,38,101,507.05,3
16961,115,14,234.17,3
16963,186,7,110.55,1
16965,226,26,201.19,1
16966,7,28,2154.97,3
16967,188,21,319.02,1
16968,3,31,439.43,3
16969,38,42,650.41,3
16971,37,41,357.21,3
16976,266,2,251.52,1
16978,77,39,344.33,3
16979,3,89,1852,3
16980,254,87,1078.96,1
16982,60,22,384.06,3
16983,12,148,1931.25,3
16984,87,407,4481.35,3
16985,16,120,5464.12,3
16986,29,3,1873.2,3
16987,2,129,1625.05,3
16988,4,7,126.12,3
16989,6,12,1133.25,3
16990,218,1,179,1
16992,10,93,1614.31,3
16996,29,37,1456.96,3
16997,287,12,702,1
16998,149,4,295,1
16999,22,23,484.82,3
17001,0,169,3989.57,3
17002,85,49,1493.73,3
17004,45,44,1412.94,3
17006,4,44,781.78,3
17007,50,52,889.93,3
17010,17,11,195.36,3
17011,29,15,270.9,3
17014,7,74,586.33,3
17015,28,217,1842.56,3
17017,2,252,8694.26,3
17018,40,16,920.1,3
17019,10,234,1272.61,3
17022,30,7,71,3
17024,44,3,95.85,3
17025,60,9,357.77,3
17026,184,4,154.83,1
17027,78,153,890.29,3
17029,110,2,716,3
17030,63,11,146.87,3
17031,11,22,380.35,3
17033,85,28,1030.14,3
17034,15,30,745.52,3
17035,245,28,433.53,1
17037,87,75,1267.32,3
17038,29,22,112.4,3
17040,137,15,449.73,3
17041,26,70,1081.57,3
17042,2,98,1044.38,3
17043,31,102,1735.18,3
17044,24,6,948.48,3
17045,112,22,339.44,3
17046,156,22,642.02,1
17047,84,65,1100.9,3
17048,117,43,925.35,3
17049,2,318,5659.98,3
17050,95,316,3228.84,3
17051,193,43,247.14,1
17052,27,92,413.75,3
17053,130,13,498.48,3
17054,27,83,1356.33,3
17058,81,62,1179.89,3
17059,29,516,3095.04,3
17060,265,5,234.24,1
17061,73,99,5232.23,3
17062,313,70,538.37,1
17063,20,78,1461.14,3
17064,58,62,859.35,3
17068,11,296,4552.14,3
17069,27,143,2709.7,3
17070,113,64,312.14,3
17071,27,140,2429.03,3
17073,17,174,1446.09,3
17075,17,77,834.12,3
17076,35,25,841.08,3
17078,35,28,378.2,3
17079,77,2,118.8,3
17080,21,8,287.62,3
17081,24,64,290.16,3
17082,32,81,2003.85,3
17083,108,52,1405.78,3
17084,34,162,2949.75,3
17085,122,187,1566.65,3
17086,6,96,2050.08,3
17088,27,115,1991.01,3
17090,3,63,2043.95,3
17091,2,195,3827.76,3
17092,49,125,1777.78,3
17094,321,14,302,1
17095,22,74,1324.16,3
17096,14,48,1022.13,3
17097,1,211,954.42,3
17100,17,65,971.74,3
17101,9,42,1621.73,3
17102,261,1,25.5,1
17105,158,90,665.78,1
17107,32,418,10815.43,3
17109,28,117,885.04,3
17110,164,12,163.3,1
17111,46,30,248.61,3
17114,5,127,808.62,3
17115,7,39,837.5,3
17117,287,9,116.2,1
17118,317,10,157.02,1
17119,2,35,606.91,3
17120,232,18,307.46,1
17122,118,7,138.32,3
17123,161,9,345.3,1
17124,184,32,298.89,1
17125,49,40,259.35,3
17126,151,260,1004.75,3
17128,334,14,157.09,1
17131,4,134,2463.17,3
17133,15,27,4892.24,3
17134,106,24,425,3
17135,15,52,1139.73,3
17138,275,24,380.5,1
17139,15,478,10668.47,3
17140,246,20,465.32,1
17142,238,15,579,1
17144,0,48,984.57,3
17146,105,35,749.78,3
17147,22,81,1714.59,3
17148,51,9,124.88,3
17152,194,14,1689.5,1
17153,23,14,213.78,3
17154,74,23,329.34,3
17155,17,20,251.7,3
17157,7,13,319,3
17158,31,67,1266.97,3
17159,21,101,1538.88,3
17160,30,229,3518.03,3
17162,28,104,1715.46,3
17163,21,5,293.1,3
17164,32,144,2467.35,3
17165,283,10,158.68,1
17166,38,12,206.34,3
17169,57,54,835.78,3
17171,288,16,224.91,1
17172,78,15,317.76,3
17173,4,86,3766.6,3
17174,217,4,59.9,1
17175,43,63,1443.69,3
17176,201,15,306.13,1
17179,177,80,711.79,1
17180,55,128,796.03,3
17181,56,23,239.92,3
17183,7,73,3347.31,3
17186,46,2,144,3
17187,226,10,203.95,1
17188,10,84,2474.23,3
17189,105,61,384.4,3
17190,58,19,444.74,3
17191,27,237,2095.13,3
17193,35,32,1699.3,3
17194,273,29,262.62,1
17197,29,29,1013.01,3
17198,23,96,692.22,3
17201,53,40,342.63,3
17203,35,152,3563.85,3
17204,174,57,1564.56,1
17205,53,13,384.08,3
17206,52,7,204.24,3
17211,26,211,2317.22,3
17212,252,4,226.85,1
17213,39,157,2781.23,3
17214,59,103,1069.12,3
17217,233,9,113.5,1
17218,3,274,1960.72,3
17219,31,25,114.23,3
17220,23,472,3198.25,3
17221,6,63,335.13,3
17222,64,28,354.15,3
17223,309,49,426.79,1
17226,308,21,393.49,1
17227,18,47,939.32,3
17228,15,208,1906.09,3
17229,95,47,318.76,3
17230,263,69,3638.41,1
17231,11,541,3174.32,3
17232,2,36,421.52,3
17233,34,25,190.88,3
17234,182,14,149.89,1
17235,24,29,550.06,3
17236,12,105,916.13,3
17237,10,19,314.69,3
17238,2,566,3744.65,3
17239,312,15,382.5,1
17242,107,40,1135.04,3
17243,0,400,8676.85,3
17244,52,31,954.9,3
17245,204,9,171.45,1
17247,14,55,282.19,3
17248,119,69,318.65,3
17250,3,57,384.52,3
17251,362,39,283.28,1
17252,116,87,353.86,3
17253,17,18,178.26,3
17254,4,112,272.44,3
17255,40,78,298.41,3
17256,106,16,240,3
17259,147,124,603.37,1
17262,51,12,1253.36,3
17263,207,23,63.44,1
17265,138,127,562.9,3
17266,1,80,310.64,3
17267,126,38,317.62,3
17268,107,6,763.64,3
17272,41,114,2148.63,3
17274,34,27,111.98,3
17277,227,69,1065.35,1
17278,240,15,246.04,1
17279,57,9,187.83,3
17282,129,94,1703.41,3
17284,59,292,1652.58,3
17286,21,45,153.92,3
17287,25,124,1064.11,3
17288,8,142,1419.73,3
17289,31,111,944.41,3
17290,3,102,525.24,3
17291,307,1,550.8,1
17293,7,135,1875.11,3
17295,28,69,556.95,3
17297,16,51,131.78,3
17298,100,30,498.42,3
17299,11,57,669.11,3
17301,20,66,197.63,3
17302,14,79,1135.63,3
17303,360,53,250.04,1
17306,10,66,8631.31,3
17309,94,12,82.75,3
17311,77,55,1384.85,3
17312,138,14,644.3,1
17313,30,24,2328.84,3
17314,24,131,2527.92,3
17315,1,473,6292.26,3
17317,45,9,2600.34,3
17320,99,73,1200.62,3
17321,7,107,700.86,3
17323,14,200,921.07,3
17324,17,50,990.23,3
17325,279,6,96.8,1
17329,13,33,523.11,3
17330,22,6,363.9,3
17331,123,1,175.2,3
17333,85,28,494.25,3
17334,301,11,307.02,1
17337,150,543,2027.87,3
17338,16,753,6643.93,3
17339,93,9,243.36,3
17340,29,407,12353.29,3
17341,156,183,781.36,1
17343,354,17,193.64,1
17344,45,32,160.57,3
17345,14,87,537.74,3
17346,3,500,2676.56,3
17347,85,1,228.96,3
17348,14,215,1159.52,3
17349,178,9,110.75,1
17350,7,71,1286.07,3
17351,35,27,587.15,3
17353,128,8,1740,3
17354,50,16,1393.06,3
17356,311,19,178.22,1
17357,23,45,388.14,3
17358,302,59,365.85,1
17359,10,15,127.86,3
17360,16,132,585.79,3
17361,48,29,488.2,3
17362,238,35,312.23,1
17364,0,411,4481.18,3
17365,12,468,4801.56,3
17367,237,34,168.4,1
17368,22,111,1912.67,3
17370,72,33,446.18,3
17371,16,87,423.89,3
17372,40,253,1342.68,3
17373,39,57,646.92,3
17374,218,28,495.77,1
17375,198,69,400.1,1
17376,70,24,203.2,3
17377,23,418,4100.92,3
17379,10,83,404.66,3
17381,8,109,20275.61,3
17382,64,2,65.4,3
17383,3,51,199.29,3
17384,18,15,336.4,3
17385,14,47,261.11,3
17386,7,28,2686.42,3
17387,19,78,784.11,3
17388,77,15,1259.56,3
17389,0,213,31833.68,3
17391,163,3,508.8,1
17392,306,62,457.91,1
17394,218,4,203.87,1
17396,38,27,7330.8,3
17397,21,92,696.41,3
17398,114,38,653.38,3
17400,125,213,2129.96,3
17402,4,59,2633.85,3
17403,35,33,281.62,3
17404,3,198,31906.82,3
17405,0,82,1031.41,3
17406,332,113,2200.42,1
17408,162,2,32.65,1
17409,184,13,771.85,1
17410,15,64,1214.72,3
17411,11,41,778.94,3
17412,2,66,1258.06,3
17414,43,6,778,3
17415,79,14,507.84,3
17416,29,269,6893.42,3
17418,41,30,463.46,3
17419,10,206,4226.57,3
17420,49,30,598.83,3
17422,15,117,1979.37,3
17423,45,26,698.41,3
17425,18,43,759.17,3
17426,7,271,5037.26,3
17427,71,2,100.8,3
17428,0,328,17256.85,3
17429,127,39,524.92,3
17430,32,14,265.76,3
17431,312,43,403.3,1
17432,17,48,365.76,3
17433,87,54,303.16,3
17434,1,134,2373.82,3
17436,1,9,216.3,3
17438,253,17,388.45,1
17440,156,5,186.42,1
17442,36,135,2248.56,3
17443,219,1,534.24,1
17444,147,135,2940.04,1
17446,176,9,120.9,1
17447,39,36,541.53,3
17449,1,277,2520.86,3
17450,7,337,194550.79,4
17451,0,100,1721.4,3
17453,17,19,486.72,3
17454,191,61,517.53,1
17455,203,8,131.7,1
17456,364,17,249.86,1
17457,126,19,1737.7,3
17458,14,54,316.5,3
17459,42,111,657.3,3
17460,93,29,622.43,3
17461,22,111,757.46,3
17462,59,27,675.69,3
17463,15,215,1896.41,3
17464,157,9,289.96,1
17466,9,41,763.28,3
17468,9,5,137,3
17469,15,88,1870.97,3
17470,44,78,1125.07,3
17472,190,181,710.29,1
17475,78,14,194.37,3
17480,77,29,511.82,3
17481,3,82,1255.59,3
17483,64,21,414.04,3
17486,260,24,396.87,1
17489,58,29,376.64,3
17490,0,76,2092.32,3
17491,0,109,3558.87,3
17492,247,12,374.57,1
17495,7,27,497.56,3
17496,358,10,271.05,1
17498,75,17,272.22,3
17499,289,40,622.88,1
17500,16,5,1138,3
17501,220,18,288.6,1
17502,8,28,689.1,3
17503,2,38,558.96,3
17504,205,127,2997.03,1
17505,161,52,1145.84,1
17506,75,14,302.2,3
17507,261,88,605.58,1
17508,280,22,387.31,1
17509,57,366,6115.14,3
17510,24,20,308.48,3
17511,2,963,91062.38,3
17512,28,105,2924.99,3
17513,71,6,513.2,3
17514,127,40,208.65,3
17515,30,87,639.02,3
17516,14,137,768.08,3
17517,308,11,153.94,1
17519,16,82,1844.02,3
17520,53,30,546.81,3
17521,29,45,723.21,3
17522,1,73,1070.71,3
17523,10,33,652.74,3
17524,360,6,145,1
17525,359,9,422.7,1
17526,4,19,1195.9,3
17527,53,47,939.37,3
17528,0,253,3628.5,3
17530,0,394,2385,3
17531,189,14,296.7,1
17534,53,9,223.36,3
17535,279,13,164.4,1
17536,176,3,76.5,1
17537,29,75,897.62,3
17538,25,9,98.42,3
17540,24,25,578.9,3
17542,269,25,170.75,1
17545,42,145,645.96,3
17548,233,5,103.3,1
17549,23,6,148.86,3
17550,196,42,267.16,1
17551,358,43,306.84,1
17552,59,49,930.41,3
17553,129,2,1487.6,3
17554,0,88,1952.45,3
17555,19,106,483.26,3
17556,205,6,157.9,1
17557,13,34,541.46,3
17560,94,26,854.95,3
17561,18,46,167.62,3
17562,13,63,1122.38,3
17564,23,49,454.01,3
17566,7,152,901.21,3
17567,6,165,4331.48,3
17569,331,29,344.14,1
17571,49,299,1498.51,3
17572,70,12,226.75,3
17573,28,25,380.6,3
17574,242,8,185.65,1
17576,7,411,3622.68,3
17578,217,5,143.46,1
17579,4,50,448.9,3
17580,252,45,215.72,1
17581,0,440,11045.04,3
17582,235,29,175.27,1
17584,6,35,1242.3,3
17585,108,214,1133.07,3
17588,99,23,1240.2,3
17589,59,253,2404.17,3
17590,1,201,1479.22,3
17591,72,166,2225.97,3
17593,3,213,3927.34,3
17594,84,50,993.18,3
17595,11,83,388.79,3
17596,22,270,2827.93,3
17597,213,55,2044.37,1
17600,17,13,161.67,3
17601,238,9,116.01,1
17602,1,560,5102.97,3
17603,77,11,394.72,3
17604,216,63,309.36,1
17608,32,59,193.42,3
17609,40,237,1112.22,3
17611,6,576,3984.22,3
17612,52,135,2048.45,3
17613,22,312,4559.15,3
17614,56,100,390.07,3
17615,129,14,329.6,3
17616,173,3,571.2,1
17618,5,78,971.58,3
17619,311,77,218.52,1
17620,59,4,81.44,3
17621,20,26,1379.9,3
17623,32,33,527.05,3
17624,14,50,843.48,3
17625,17,315,2047,3
17628,80,5,75.75,3
17629,5,123,1814.12,3
17630,169,26,503.6,1
17631,1,39,528.33,3
17633,30,70,1324.84,3
17634,35,297,2361.97,3
17636,18,20,285.56,3
17637,30,35,547.06,3
17639,275,7,108.5,1
17640,86,5,621.66,3
17642,119,40,712.29,3
17643,372,8,101.55,1
17644,0,157,2895.64,3
17646,218,51,1008.39,1
17647,64,7,133.06,3
17648,60,91,1797.5,3
17649,137,52,868.49,3
17650,20,8,166.08,3
17651,11,232,3945,3
17652,24,259,4867.72,3
17653,36,44,1207.56,3
17654,276,22,117.55,1
17655,10,91,2638.94,3
17656,72,82,1674.69,3
17658,25,19,595.42,3
17659,16,158,2999.46,3
17660,140,45,196,1
17663,25,86,1802.91,3
17664,18,43,604.64,3
17666,3,18,728.16,3
17667,65,116,2055.51,3
17668,0,15,347.75,3
17669,42,68,3406.72,3
17670,227,11,205.7,1
17671,15,53,1572.71,3
17672,49,110,3178.17,3
17673,1,227,1629.12,3
17674,73,27,551.04,3
17675,0,705,20374.28,3
17676,3,78,1387.68,3
17677,1,304,16363.23,3
17678,263,16,298.11,1
17679,52,30,1992.11,3
17680,23,11,184.4,3
17682,9,118,2474.33,3
17684,43,15,239.41,3
17685,16,130,3191.53,3
17686,6,286,5739.46,3
17690,29,256,4757.95,3
17691,357,19,290.4,1
17692,126,46,740.94,3
17693,136,16,200.47,3
17694,141,15,283.12,1
17695,131,35,765.34,3
17696,37,115,2285.71,3
17697,235,19,338.95,1
17698,260,8,154.95,1
17700,16,142,2534.64,3
17701,252,24,417.95,1
17702,29,74,1824.37,3
17703,34,55,798.74,3
17704,168,31,885.19,1
17705,2,103,1823.52,3
17706,3,382,10504.49,3
17707,184,5,152.4,1
17708,187,35,267.08,1
17709,169,7,137.45,1
17711,10,23,385.1,3
17712,44,29,522.91,3
17714,320,10,153,1
17715,200,1,326.4,1
17716,22,245,5655.99,3
17718,231,6,139.35,1
17719,37,274,5396.04,3
17720,25,50,1195.94,3
17722,95,115,2424.04,3
17723,126,10,3276.4,3
17724,70,40,1033,3
17725,15,192,3439.08,3
17727,14,66,1060.25,3
17728,3,165,2876.01,3
17730,2,218,5298.48,3
17731,78,67,1240.11,3
17732,372,18,303.97,1
17733,38,35,692.19,3
17734,53,43,700.63,3
17735,1,690,13110.02,3
17736,8,25,377.44,3
17737,8,10,168.24,3
17738,18,97,1879.05,3
17739,11,47,2791.35,3
17742,112,15,355.11,3
17744,3,136,2322.4,3
17746,239,6,110.25,1
17747,112,1,71.4,3
17749,177,35,674.52,1
17750,4,193,1797.57,3
17752,358,1,80.64,1
17754,0,92,1772.26,3
17757,0,741,5605.29,3
17758,18,412,3456.7,3
17759,16,95,834.99,3
17760,21,25,287.59,3
17761,32,19,712.78,3
17763,262,1,15,1
17764,50,75,818.82,3
17765,158,57,371.88,1
17767,14,21,271.2,3
17768,7,105,2273.18,3
17769,12,310,3997.98,3
17770,198,38,1143.27,1
17771,56,54,245.81,3
17772,10,53,182.77,3
17774,96,156,1225.41,3
17775,254,3,56.4,1
17777,24,194,665.86,3
17779,20,82,658.57,3
17781,158,12,188.02,1
17783,71,67,283.47,3
17785,52,13,131.94,3
17786,84,72,278.74,3
17787,152,134,1865.19,1
17788,73,5,1117.9,3
17789,280,14,225.9,1
17790,26,190,1965.55,3
17791,29,10,106.1,3
17793,24,58,323.04,3
17795,179,46,350.39,1
17796,39,82,697.9,3
17797,21,111,780.43,3
17799,21,408,3055.93,3
17800,36,104,1199.01,3
17802,81,140,1285.04,3
17805,73,10,512.31,3
17806,10,43,546.04,3
17809,15,61,5411.91,3
17811,3,851,7837.73,3
17812,12,141,732.16,3
17813,13,371,1770.88,3
17816,36,17,36.56,3
17817,3,33,387.68,3
17819,71,48,3704.87,3
17824,50,13,298.4,3
17827,4,220,1995.46,3
17828,22,67,1820.09,3
17829,298,30,889.24,1
17830,1,23,398.7,3
17831,32,2,35.4,3
17832,49,61,155.37,3
17835,2,61,350.64,3
17836,46,24,110.21,3
17837,41,169,1593.38,3
17838,26,121,2779.3,3
17839,41,56,338.8,3
17841,1,7847,40991.57,2
17843,302,37,205.48,1
17844,106,5,51.56,3
17846,84,1,2033.1,3
17848,80,51,901.2,3
17849,217,26,605.8,1
17850,371,297,5391.21,1
17852,11,24,114.34,3
17854,184,15,311.26,1
17855,372,17,208.97,1
17856,1,15,1418.03,3
17857,3,54,26879.04,3
17858,5,199,5155.66,3
17859,304,25,148.21,1
17860,368,58,252.8,1
17861,2,222,2100.8,3
17862,323,11,330.9,1
17863,58,148,3160,3
17864,12,102,597.5,3
17865,30,370,10526.32,3
17866,142,9,329.65,1
17867,29,79,1197.1,3
17869,106,40,428.18,3
17870,1,279,1894.35,3
17871,204,10,155.9,1
17873,79,44,1859.16,3
17874,184,46,683.46,1
17877,169,12,237.61,1
17878,43,26,379.45,3
17879,173,6,178.52,1
17880,364,26,458.92,1
17881,303,8,133.35,1
17883,2,145,671.77,3
17884,3,117,717.45,3
17885,11,64,190.19,3
17886,31,109,899.61,3
17887,128,10,111.35,3
17888,20,67,726.05,3
17889,211,21,203.87,1
17890,322,94,602.09,1
17891,161,34,203.86,1
17892,55,28,244.1,3
17893,224,16,112.25,1
17894,71,193,1119.81,3
17895,43,16,98,3
17896,22,2,256.32,3
17897,172,114,566.6,1
17898,84,28,152.06,3
17899,158,32,155.8,1
17900,189,6,112.2,1
17901,28,19,110.38,3
17904,20,38,191.67,3
17905,70,34,800.24,3
17906,246,12,72.9,1
17908,373,58,243.28,1
17911,8,39,366.23,3
17912,309,38,311.01,1
17913,58,59,411.6,3
17914,3,80,336.43,3
17917,44,94,341.28,3
17919,87,23,1304.04,3
17920,3,696,4204.1,3
17921,63,145,826.52,3
17923,281,1,207.5,1
17924,11,31,2962.5,3
17925,372,1,244.08,1
17926,132,21,397.29,3
17928,44,23,212.54,3
17929,10,5,843,3
17930,35,39,1740.48,3
17931,133,65,408.36,3
17932,28,90,1331.57,3
17934,51,21,704.25,3
17935,137,29,145.79,1
17936,4,77,389.84,3
17937,8,43,4301.22,3
17939,159,12,99.14,1
17940,48,19,4106.44,3
17941,130,2,304.56,3
17942,7,2,77.5,3
17946,232,20,149.58,1
17947,36,9,176.68,3
17948,146,1,358.56,1
17949,0,70,58510.48,3
17950,71,71,482.2,3
17951,39,20,1008.54,3
17954,4,485,2332.72,3
17955,198,19,557.3,1
17956,248,1,12.75,1
17957,65,31,111.68,3
17958,116,7,508.46,3
17960,170,26,73.78,1
17961,20,249,1296.44,3
17962,141,35,102.83,1
17964,31,104,471.7,3
17965,37,329,2622.57,3
17966,37,68,1098.43,3
17967,371,48,123.07,1
17968,373,85,277.35,1
17969,165,14,228.2,1
17970,210,31,582.59,1
17972,241,31,136.04,1
17973,51,15,337.04,3
17974,24,179,740.79,3
17975,14,296,4488.81,3
17976,371,65,353.19,1
17977,28,21,288.14,3
17978,364,12,300.92,1
17979,35,146,757.71,3
17980,165,30,811.45,1
17984,144,48,152.68,1
17985,21,23,634.95,3
17986,55,1,20.8,3
17987,184,13,198.57,1
17988,11,38,201.12,3
17990,236,29,630.84,1
17991,224,5,93.35,1
17994,121,81,678.49,3
17995,281,2,76.1,1
17997,73,166,1970.67,3
17999,36,93,382.06,3
18001,11,58,417.23,3
18004,361,40,169.47,1
18005,3,60,249.72,3
18006,22,22,444.68,3
18008,69,30,2116.19,3
18009,234,32,257.34,1
18010,256,14,174.8,1
18011,372,28,102.79,1
18013,154,31,187.29,1
18014,27,32,166.42,3
18015,3,46,120.03,3
18016,31,123,1483.56,3
18017,80,3,523,3
18018,107,29,122.14,3
18019,51,5,38.45,3
18022,35,191,668.11,3
18024,152,21,389.78,1
18027,98,21,115.31,3
18030,3,9,230.65,3
18032,333,5,73.5,1
18033,64,34,97.97,3
18034,21,112,422.88,3
18035,35,53,730.4,3
18036,31,96,405.62,3
18037,153,19,70.02,1
18040,18,19,357.2,3
18041,11,472,4183.39,3
18042,53,7,165.05,3
18043,24,121,559.51,3
18044,3,127,2088.6,3
18045,44,47,189.4,3
18048,202,7,172.29,1
18050,358,5,74.4,1
18053,70,20,300.02,3
18055,6,360,6784.19,3
18056,287,19,363.65,1
18058,9,3,170.16,3
18059,22,18,306.46,3
18061,21,46,2119.41,3
18062,172,27,720.52,1
18064,132,7,814,3
18065,5,137,2392.83,3
18066,74,10,318,3
18067,39,37,396.33,3
18068,288,1,101.7,1
18069,25,470,2036.67,3
18071,257,25,453,1
18072,185,18,247.44,1
18073,113,73,3877.52,3
18074,373,13,489.6,1
18075,22,142,2611.75,3
18077,7,227,2633.01,3
18078,216,29,336.13,1
18079,44,127,3651.97,3
18080,18,2,1231.5,3
18081,35,17,343.45,3
18082,25,73,703.37,3
18084,15,1,90.48,3
18085,329,29,689.95,1
18086,273,7,101.34,1
